,sigma,labels
8595,1.7002888917922974,0.0
8596,3.108753204345703,0.0
8597,5.786623477935791,0.0
8598,4.749228477478027,0.0
8599,5.613799095153809,0.0
8600,5.769793510437012,0.0
8601,5.545616149902344,0.0
8602,3.347963333129883,0.0
8603,1.0123498439788818,0.0
8604,6.664429187774658,0.0
8605,6.021120071411133,0.0
8606,6.035374641418457,0.0
8607,6.269369602203369,0.0
8608,6.200277805328369,0.0
8609,5.89289665222168,0.0
8610,5.569054126739502,0.0
8611,5.854278564453125,0.0
8612,4.727171897888184,0.0
8613,3.3439278602600098,0.0
8614,6.066938400268555,0.0
8615,3.2035088539123535,0.0
8616,5.181996822357178,0.0
8617,5.108124256134033,0.0
8618,5.657445907592773,0.0
8619,5.900843143463135,0.0
8620,5.743427276611328,0.0
8621,4.06035041809082,0.0
8622,5.082850933074951,0.0
8623,4.361303806304932,0.0
8624,6.194194793701172,0.0
8625,4.909872531890869,0.0
8626,6.7939252853393555,0.0
8627,0.8252581357955933,0.0
8628,5.771446228027344,0.0
8629,6.146735191345215,0.0
8630,5.63076639175415,0.0
8631,5.802451133728027,0.0
8632,6.913757801055908,0.0
8633,5.346484184265137,0.0
8634,4.067620277404785,0.0
8635,4.951593399047852,0.0
8636,3.7563693523406982,0.0
8637,5.557647705078125,0.0
8638,1.9630885124206543,0.0
8639,2.836369514465332,0.0
8640,1.0161426067352295,0.0
8641,5.26576042175293,0.0
8642,3.4140219688415527,0.0
8643,0.7481880784034729,0.0
8644,6.12233829498291,0.0
8645,4.976674556732178,0.0
8646,6.112491607666016,0.0
8647,5.25465202331543,0.0
8648,1.0104185342788696,0.0
8649,5.318061828613281,0.0
8650,5.536037445068359,0.0
8651,5.7411789894104,0.0
8652,3.965474843978882,0.0
8653,4.949424743652344,0.0
8654,4.94293212890625,0.0
8655,3.2252211570739746,0.0
8656,5.8174848556518555,0.0
8657,5.809253692626953,0.0
8658,5.659167766571045,0.0
8659,3.2556490898132324,0.0
8660,5.661985397338867,0.0
8661,6.0139851570129395,0.0
8662,5.467308044433594,0.0
8663,1.466939926147461,0.0
8664,4.313786506652832,0.0
8665,5.255345344543457,0.0
8666,5.098011016845703,0.0
8667,5.9087910652160645,0.0
8668,6.659319877624512,0.0
8669,5.189544677734375,0.0
8670,3.2154812812805176,0.0
8671,5.8100690841674805,0.0
8672,6.248285293579102,0.0
8673,4.012933254241943,0.0
8674,2.3869032859802246,0.0
8675,0.8183544874191284,0.0
8676,1.909287452697754,0.0
8677,5.334011077880859,0.0
8678,6.106644153594971,0.0
8679,5.375373840332031,0.0
8680,5.938612937927246,0.0
8681,6.339264869689941,0.0
8682,6.643796920776367,0.0
8683,0.8365679383277893,0.0
8684,5.839371681213379,0.0
8685,3.491144895553589,0.0
8686,5.66618537902832,0.0
8687,5.256688594818115,0.0
8688,5.968436241149902,0.0
8689,4.401054382324219,0.0
8690,3.754558563232422,0.0
8691,6.268276214599609,0.0
8692,5.4062180519104,0.0
8693,3.208627700805664,0.0
8694,4.650773048400879,0.0
8695,5.157392501831055,0.0
8696,6.272551536560059,0.0
8697,1.6137428283691406,0.0
8698,5.907158851623535,0.0
8699,6.1407880783081055,0.0
8700,5.628204345703125,0.0
8701,1.488821029663086,0.0
8702,6.561282634735107,0.0
8703,1.4423165321350098,0.0
8704,1.6957544088363647,0.0
8705,5.812891960144043,0.0
8706,5.176366806030273,0.0
8707,5.753961563110352,0.0
8708,5.536905288696289,0.0
8709,6.804172515869141,0.0
8710,1.136054515838623,0.0
8711,5.575133323669434,0.0
8712,2.9745330810546875,0.0
8713,5.91120719909668,0.0
8714,4.923766136169434,0.0
8715,6.023913860321045,0.0
8716,5.6976494789123535,0.0
8717,0.8117421865463257,0.0
8718,0.8202563524246216,0.0
8719,5.83676815032959,0.0
8720,1.3424444198608398,0.0
8721,6.216587066650391,0.0
8722,5.731278419494629,0.0
8723,5.696656703948975,0.0
8724,5.952023506164551,0.0
8725,0.861987829208374,0.0
8726,4.687067985534668,0.0
8727,6.316671371459961,0.0
8728,5.935101509094238,0.0
8729,6.257273197174072,0.0
8730,5.779475688934326,0.0
8731,4.333457946777344,0.0
8732,5.7479047775268555,0.0
8733,4.863890647888184,0.0
8734,6.021880149841309,0.0
8735,6.106245994567871,0.0
8736,6.108978271484375,0.0
8737,5.318699836730957,0.0
8738,5.596564769744873,0.0
8739,6.225775241851807,0.0
8740,6.280640125274658,0.0
8741,3.0671725273132324,0.0
8742,5.565610408782959,0.0
8743,5.957653999328613,0.0
8744,2.2750637531280518,0.0
8745,1.169745683670044,0.0
8746,5.89267635345459,0.0
8747,4.25040864944458,0.0
8748,5.783431053161621,0.0
8749,6.166744709014893,0.0
8750,5.92862606048584,0.0
8751,6.3916521072387695,0.0
8752,5.420622825622559,0.0
8753,5.551209449768066,0.0
8754,5.134450435638428,0.0
8755,3.3091044425964355,0.0
8756,6.292050838470459,0.0
8757,5.962807655334473,0.0
8758,6.241453647613525,0.0
8759,5.58981466293335,0.0
8760,4.192653656005859,0.0
8761,5.853896141052246,0.0
8762,2.1558678150177,0.0
8763,3.606529712677002,0.0
8764,1.4183812141418457,0.0
8765,6.066084861755371,0.0
8766,5.521883487701416,0.0
8767,6.111867904663086,0.0
8768,5.8951239585876465,0.0
8769,1.2205727100372314,0.0
8770,5.379759788513184,0.0
8771,5.595447540283203,0.0
8772,1.0122594833374023,0.0
8773,4.577017784118652,0.0
8774,5.875339508056641,0.0
8775,6.75852108001709,0.0
8776,5.375814914703369,0.0
8777,2.9982361793518066,0.0
8778,5.247513294219971,0.0
8779,5.879313945770264,0.0
8780,5.109114646911621,0.0
8781,6.0822954177856445,0.0
8782,1.7494897842407227,0.0
8783,4.371769905090332,0.0
8784,4.114457130432129,0.0
8785,6.168513774871826,0.0
8786,4.946502685546875,0.0
8787,6.5248003005981445,0.0
8788,5.968838691711426,0.0
8789,3.2081356048583984,0.0
8790,6.074166297912598,0.0
8791,5.425772666931152,0.0
8792,5.837958812713623,0.0
8793,4.92200231552124,0.0
8794,5.091202735900879,0.0
8795,2.966193437576294,0.0
8796,4.764373302459717,0.0
8797,4.051279544830322,0.0
8798,4.32265567779541,0.0
8799,2.874830722808838,0.0
8800,3.2279930114746094,0.0
8801,5.870755672454834,0.0
8802,0.9158226251602173,0.0
8803,5.669918060302734,0.0
8804,5.952328681945801,0.0
8805,4.365167140960693,0.0
8806,5.534636497497559,0.0
8807,2.606813907623291,0.0
8808,5.741877555847168,0.0
8809,5.7592010498046875,0.0
8810,5.867797374725342,0.0
8811,5.426504135131836,0.0
8812,0.7574101686477661,0.0
8813,5.3832831382751465,0.0
8814,3.2033920288085938,0.0
8815,5.586355686187744,0.0
8816,4.695188522338867,0.0
8817,6.0127339363098145,0.0
8818,6.06220817565918,0.0
8819,1.0377576351165771,0.0
8820,5.396368503570557,0.0
8821,2.0014705657958984,0.0
8822,6.1614990234375,0.0
8823,5.307533264160156,0.0
8824,5.674786567687988,0.0
8825,6.319565296173096,0.0
8826,0.8179140686988831,0.0
8827,4.214426040649414,0.0
8828,6.593083381652832,0.0
8829,0.7425961494445801,0.0
8830,3.2035419940948486,0.0
8831,5.638934135437012,0.0
8832,5.366694450378418,0.0
8833,6.554865837097168,0.0
8834,1.1733425855636597,0.0
8835,5.628719806671143,0.0
8836,5.349531173706055,0.0
8837,1.0925588607788086,0.0
8838,0.9224379062652588,0.0
8839,4.802298069000244,0.0
8840,5.653804779052734,0.0
8841,5.725712776184082,0.0
8842,6.228759765625,0.0
8843,6.2366557121276855,0.0
8844,5.920961380004883,0.0
8845,3.762002944946289,0.0
8846,1.5334699153900146,0.0
8847,5.093771934509277,0.0
8848,5.55141019821167,0.0
8849,6.0882463455200195,0.0
8850,5.553648471832275,0.0
8851,5.906896591186523,0.0
8852,0.8280856609344482,0.0
8853,5.525647163391113,0.0
8854,6.253255367279053,0.0
8855,5.398821830749512,0.0
8856,5.184617042541504,0.0
8857,5.85273551940918,0.0
8858,5.219135284423828,0.0
8859,5.036497116088867,0.0
8860,5.586777687072754,0.0
8861,5.783425331115723,0.0
8862,6.148489475250244,0.0
8863,5.345883369445801,0.0
8864,3.234121799468994,0.0
8865,0.8252705335617065,0.0
8866,3.130969524383545,0.0
8867,0.8046857118606567,0.0
8868,6.0651397705078125,0.0
8869,5.877275466918945,0.0
8870,4.930965423583984,0.0
8871,3.2897732257843018,0.0
8872,4.914730072021484,0.0
8873,4.820058822631836,0.0
8874,6.244234085083008,0.0
8875,6.59584903717041,0.0
8876,4.435918807983398,0.0
8877,6.475860595703125,0.0
8878,5.371013164520264,0.0
8879,3.9646332263946533,0.0
8880,1.0122203826904297,0.0
8881,1.9549312591552734,0.0
8882,4.847193717956543,0.0
8883,2.2223448753356934,0.0
8884,5.723956108093262,0.0
8885,5.653045177459717,0.0
8886,5.132253646850586,0.0
8887,4.149442672729492,0.0
8888,2.868217945098877,0.0
8889,6.3377685546875,0.0
8890,0.8338303565979004,0.0
8891,4.203555107116699,0.0
8892,6.013492584228516,0.0
8893,1.811447024345398,0.0
8894,5.161089897155762,0.0
8895,6.358728408813477,0.0
8896,5.674134254455566,0.0
8897,5.925167560577393,0.0
8898,6.531262397766113,0.0
8899,5.080351829528809,0.0
8900,5.790919303894043,0.0
8901,3.6366379261016846,0.0
8902,0.9867364168167114,0.0
8903,5.77975606918335,0.0
8904,4.813271999359131,0.0
8905,5.655942916870117,0.0
8906,5.457691192626953,0.0
8907,1.7271983623504639,0.0
8908,4.900880336761475,0.0
8909,1.5201282501220703,0.0
8910,1.0227044820785522,0.0
8911,6.5149312019348145,0.0
8912,5.956098556518555,0.0
8913,0.859235942363739,0.0
8914,4.961958885192871,0.0
8915,6.356308937072754,0.0
8916,6.239875793457031,0.0
8917,6.748451232910156,0.0
8918,5.650259017944336,0.0
8919,5.959193229675293,0.0
8920,2.293423652648926,0.0
8921,6.738542556762695,0.0
8922,3.9362518787384033,0.0
8923,5.715383529663086,0.0
8924,3.82723331451416,0.0
8925,0.8599883317947388,0.0
8926,6.336879253387451,0.0
8927,3.546504259109497,0.0
8928,6.167541980743408,0.0
8929,5.315021514892578,0.0
8930,6.188918113708496,0.0
8931,3.2033920288085938,0.0
8932,4.143071174621582,0.0
8933,6.161182403564453,0.0
8934,5.557661056518555,0.0
8935,4.609234809875488,0.0
8936,6.45760440826416,0.0
8937,6.056150436401367,0.0
8938,1.8963888883590698,0.0
8939,6.283095359802246,0.0
8940,6.702813148498535,0.0
8941,6.263797760009766,0.0
8942,5.775935173034668,0.0
8943,5.5025763511657715,0.0
8944,6.7226033210754395,0.0
8945,2.1961584091186523,0.0
8946,6.688934326171875,0.0
8947,5.336508274078369,0.0
8948,1.2350455522537231,0.0
8949,6.197774887084961,0.0
8950,3.2452712059020996,0.0
8951,3.4929003715515137,0.0
8952,5.378106594085693,0.0
8953,4.265325546264648,0.0
8954,5.301085948944092,0.0
8955,6.1187543869018555,0.0
8956,6.70366096496582,0.0
8957,5.4185895919799805,0.0
8958,5.12023401260376,0.0
8959,3.2046756744384766,0.0
8960,5.3234453201293945,0.0
8961,4.939441680908203,0.0
8962,6.365045070648193,0.0
8963,4.899231910705566,0.0
8964,5.414298057556152,0.0
8965,5.733983993530273,0.0
8966,5.63970947265625,0.0
8967,5.663001537322998,0.0
8968,5.808948516845703,0.0
8969,0.8052574396133423,0.0
8970,2.5938069820404053,0.0
8971,2.356004238128662,0.0
8972,6.535533905029297,0.0
8973,1.3073351383209229,0.0
8974,4.781532287597656,0.0
8975,0.8046470284461975,0.0
8976,6.773712635040283,0.0
8977,6.276890754699707,0.0
8978,5.795461654663086,0.0
8979,4.847153663635254,0.0
8980,3.588470697402954,0.0
8981,5.811692237854004,0.0
8982,5.019357681274414,0.0
8983,6.0267744064331055,0.0
8984,0.7232086658477783,0.0
8985,0.9295413494110107,0.0
8986,0.6966822147369385,0.0
8987,5.347388744354248,0.0
8988,4.375238418579102,0.0
8989,4.975763320922852,0.0
8990,1.012450933456421,0.0
8991,0.7914544939994812,0.0
8992,5.055191993713379,0.0
8993,5.297204971313477,0.0
8994,0.8038768768310547,0.0
8995,3.2371087074279785,0.0
8996,5.561572074890137,0.0
8997,6.093128681182861,0.0
8998,3.2033846378326416,0.0
8999,4.983078956604004,0.0
9000,0.804918646812439,0.0
9001,6.147610664367676,0.0
9002,6.168902397155762,0.0
9003,5.666118621826172,0.0
9004,3.5125091075897217,0.0
9005,5.527458667755127,0.0
9006,3.574739933013916,0.0
9007,5.634686470031738,0.0
9008,0.7868345379829407,0.0
9009,6.133650779724121,0.0
9010,5.9775824546813965,0.0
9011,4.211763858795166,0.0
9012,6.790169715881348,0.0
9013,5.481103897094727,0.0
9014,2.7567572593688965,0.0
9015,5.053047180175781,0.0
9016,1.01284658908844,0.0
9017,1.9276727437973022,0.0
9018,6.20548152923584,0.0
9019,4.323790550231934,0.0
9020,1.25077486038208,0.0
9021,5.929286956787109,0.0
9022,5.335052013397217,0.0
9023,4.277029037475586,0.0
9024,4.911240577697754,0.0
9025,4.891281604766846,0.0
9026,6.569849014282227,0.0
9027,5.28842830657959,0.0
9028,3.5340094566345215,0.0
9029,5.78541898727417,0.0
9030,2.766824245452881,0.0
9031,5.875285625457764,0.0
9032,3.346497058868408,0.0
9033,5.592845439910889,0.0
9034,6.237542629241943,0.0
9035,6.0986714363098145,0.0
9036,6.060997009277344,0.0
9037,3.2366392612457275,0.0
9038,5.981060981750488,0.0
9039,6.113029479980469,0.0
9040,5.521037578582764,0.0
9041,5.414445400238037,0.0
9042,5.213285446166992,0.0
9043,6.01442813873291,0.0
9044,5.291330337524414,0.0
9045,2.2840254306793213,0.0
9046,6.492483139038086,0.0
9047,6.046752452850342,0.0
9048,3.822758197784424,0.0
9049,6.175858497619629,0.0
9050,5.0493974685668945,0.0
9051,0.8077503442764282,0.0
9052,6.230706214904785,0.0
9053,5.555411338806152,0.0
9054,1.571518898010254,0.0
9055,0.8224353790283203,0.0
9056,5.4637908935546875,0.0
9057,6.457569122314453,0.0
9058,6.005526065826416,0.0
9059,4.634062767028809,0.0
9060,6.131610870361328,0.0
9061,6.148969650268555,0.0
9062,4.758642196655273,0.0
9063,0.8140745759010315,0.0
9064,5.2936201095581055,0.0
9065,4.564373970031738,0.0
9066,5.197487831115723,0.0
9067,5.158442497253418,0.0
9068,6.7250871658325195,0.0
9069,3.7491273880004883,0.0
9070,5.454563140869141,0.0
9071,5.473340034484863,0.0
9072,3.2096376419067383,0.0
9073,5.744438648223877,0.0
9074,4.76142692565918,0.0
9075,2.346168041229248,0.0
9076,5.259444713592529,0.0
9077,5.98751974105835,0.0
9078,5.872671604156494,0.0
9079,6.564149856567383,0.0
9080,5.393094539642334,0.0
9081,1.8517248630523682,0.0
9082,6.03663444519043,0.0
9083,5.993483543395996,0.0
9084,5.635072708129883,0.0
9085,4.384943008422852,0.0
9086,2.776020050048828,0.0
9087,5.294673442840576,0.0
9088,5.854523181915283,0.0
9089,5.083494663238525,0.0
9090,5.783302307128906,0.0
9091,2.7255749702453613,0.0
9092,5.91743278503418,0.0
9093,5.3434553146362305,0.0
9094,4.715224266052246,0.0
9095,5.022793292999268,0.0
9096,5.636685371398926,0.0
9097,5.90959358215332,0.0
9098,6.144828796386719,0.0
9099,6.302331924438477,0.0
9100,6.169240951538086,0.0
9101,0.8064714670181274,0.0
9102,3.1970696449279785,0.0
9103,5.33981990814209,0.0
9104,4.656091690063477,0.0
9105,5.925856113433838,0.0
9106,5.142765045166016,0.0
9107,6.29381799697876,0.0
9108,4.6224870681762695,0.0
9109,4.541775703430176,0.0
9110,1.1777622699737549,0.0
9111,0.7920877933502197,0.0
9112,5.168051719665527,0.0
9113,6.5956597328186035,0.0
9114,6.59739875793457,0.0
9115,6.007350444793701,0.0
9116,5.618555545806885,0.0
9117,5.281114101409912,0.0
9118,5.289820671081543,0.0
9119,5.475672721862793,0.0
9120,5.557462215423584,0.0
9121,5.718555450439453,0.0
9122,6.293213844299316,0.0
9123,5.011041641235352,0.0
9124,3.7546794414520264,0.0
9125,3.6240744590759277,0.0
9126,6.7848381996154785,0.0
9127,3.515305995941162,0.0
9128,4.7639360427856445,0.0
9129,6.208239555358887,0.0
9130,5.70125675201416,0.0
9131,4.892439842224121,0.0
9132,5.837559700012207,0.0
9133,6.537127494812012,0.0
9134,5.455634117126465,0.0
9135,2.09429931640625,0.0
9136,0.9438042640686035,0.0
9137,6.246018409729004,0.0
9138,1.348577857017517,0.0
9139,6.060546875,0.0
9140,5.1609296798706055,0.0
9141,4.799720764160156,0.0
9142,5.464749336242676,0.0
9143,6.162092685699463,0.0
9144,2.391387462615967,0.0
9145,4.118996620178223,0.0
9146,1.6539037227630615,0.0
9147,6.074599266052246,0.0
9148,5.474841117858887,0.0
9149,6.024909019470215,0.0
9150,0.7054905891418457,0.0
9151,6.387185096740723,0.0
9152,5.796401023864746,0.0
9153,5.680910587310791,0.0
9154,5.150644302368164,0.0
9155,4.545976161956787,0.0
9156,1.5496987104415894,0.0
9157,5.493605613708496,0.0
9158,6.225348472595215,0.0
9159,3.979050397872925,0.0
9160,5.261582851409912,0.0
9161,0.7018758654594421,0.0
9162,5.594278335571289,0.0
9163,5.304874897003174,0.0
9164,3.8145508766174316,0.0
9165,6.429931163787842,0.0
9166,2.7231388092041016,0.0
9167,5.823561191558838,0.0
9168,5.834020614624023,0.0
9169,6.333291530609131,0.0
9170,4.155581474304199,0.0
9171,5.510457992553711,0.0
9172,0.7729123830795288,0.0
9173,5.985456943511963,0.0
9174,3.3963382244110107,0.0
9175,4.2560648918151855,0.0
9176,6.673892974853516,0.0
9177,5.720707893371582,0.0
9178,1.973481297492981,0.0
9179,1.0124194622039795,0.0
9180,2.3752517700195312,0.0
9181,0.7577365636825562,0.0
9182,0.7545706629753113,0.0
9183,0.8149867057800293,0.0
9184,6.040440559387207,0.0
9185,5.5463385581970215,0.0
9186,5.217940330505371,0.0
9187,5.930422782897949,0.0
9188,5.353684425354004,0.0
9189,5.447827339172363,0.0
9190,6.388726234436035,0.0
9191,6.259181499481201,0.0
9192,5.289315223693848,0.0
9193,6.27724552154541,0.0
9194,0.7218235731124878,0.0
9195,2.1390347480773926,0.0
9196,2.346986770629883,0.0
9197,1.7923071384429932,0.0
9198,6.234951972961426,0.0
9199,4.269508361816406,0.0
9200,0.8062291145324707,0.0
9201,4.6438751220703125,0.0
9202,0.8113219738006592,0.0
9203,2.2228384017944336,0.0
9204,6.473944187164307,0.0
9205,5.309887886047363,0.0
9206,0.9600597023963928,0.0
9207,5.081904888153076,0.0
9208,3.9090356826782227,0.0
9209,1.7946834564208984,0.0
9210,4.626887321472168,0.0
9211,3.930156946182251,0.0
9212,2.865316867828369,0.0
9213,6.1009416580200195,0.0
9214,5.835653781890869,0.0
9215,5.14825439453125,0.0
9216,5.258385181427002,0.0
9217,6.538032054901123,0.0
9218,6.021310329437256,0.0
9219,5.522989273071289,0.0
9220,3.9543375968933105,0.0
9221,5.40553092956543,0.0
9222,6.439885139465332,0.0
9223,6.1032257080078125,0.0
9224,3.6031012535095215,0.0
9225,6.012173175811768,0.0
9226,5.804158687591553,0.0
9227,5.626840114593506,0.0
9228,4.694645404815674,0.0
9229,5.560235023498535,0.0
9230,5.991818428039551,0.0
9231,5.074777603149414,0.0
9232,3.0353305339813232,0.0
9233,0.8777847290039062,0.0
9234,5.098323345184326,0.0
9235,1.8698194026947021,0.0
9236,3.2221832275390625,0.0
9237,5.417252063751221,0.0
9238,5.857578277587891,0.0
9239,0.9874778389930725,0.0
9240,4.224109172821045,0.0
9241,2.0907859802246094,0.0
9242,6.622675895690918,0.0
9243,4.612901210784912,0.0
9244,0.8546624183654785,0.0
9245,1.0228465795516968,0.0
9246,5.463860034942627,0.0
9247,3.2033822536468506,0.0
9248,6.238133430480957,0.0
9249,3.2033920288085938,0.0
9250,5.66091251373291,0.0
9251,6.538838863372803,0.0
9252,6.29028844833374,0.0
9253,6.012203693389893,0.0
9254,5.31948184967041,0.0
9255,6.564769744873047,0.0
9256,1.2116857767105103,0.0
9257,5.512721061706543,0.0
9258,6.764410972595215,0.0
9259,1.5200767517089844,0.0
9260,5.56826639175415,0.0
9261,1.0083307027816772,0.0
9262,5.949833869934082,0.0
9263,4.612485885620117,0.0
9264,5.4627838134765625,0.0
9265,5.194154739379883,0.0
9266,6.292241096496582,0.0
9267,6.48886775970459,0.0
9268,5.566824913024902,0.0
9269,6.148273468017578,0.0
9270,5.575002670288086,0.0
9271,3.4199676513671875,0.0
9272,0.7450428605079651,0.0
9273,6.282899856567383,0.0
9274,5.490069389343262,0.0
9275,5.743684768676758,0.0
9276,3.9155144691467285,0.0
9277,5.817327499389648,0.0
9278,6.074319362640381,0.0
9279,1.3913896083831787,0.0
9280,5.7894206047058105,0.0
9281,6.3685431480407715,0.0
9282,5.926863670349121,0.0
9283,3.3662147521972656,0.0
9284,0.8274668455123901,0.0
9285,2.8055260181427,0.0
9286,3.3184759616851807,0.0
9287,3.3025341033935547,0.0
9288,6.141315460205078,0.0
9289,5.276793479919434,0.0
9290,5.042218208312988,0.0
9291,5.799605369567871,0.0
9292,6.175963401794434,0.0
9293,0.8133955597877502,0.0
9294,6.290168285369873,0.0
9295,5.222393989562988,0.0
9296,6.017168998718262,0.0
9297,4.602429389953613,0.0
9298,4.856707572937012,0.0
9299,5.574572563171387,0.0
9300,6.033280372619629,0.0
9301,4.095113754272461,0.0
9302,6.6975860595703125,0.0
9303,6.617084980010986,0.0
9304,5.766393661499023,0.0
9305,5.654681205749512,0.0
9306,6.073821544647217,0.0
9307,4.852686882019043,0.0
9308,5.432131767272949,0.0
9309,5.9099626541137695,0.0
9310,5.410223007202148,0.0
9311,5.4303483963012695,0.0
9312,3.7544779777526855,0.0
9313,5.887435436248779,0.0
9314,4.397014617919922,0.0
9315,6.214710235595703,0.0
9316,5.791758060455322,0.0
9317,5.873782634735107,0.0
9318,5.241460800170898,0.0
9319,5.918284893035889,0.0
9320,4.682905673980713,0.0
9321,4.950692176818848,0.0
9322,5.645044326782227,0.0
9323,1.0129411220550537,0.0
9324,5.108334541320801,0.0
9325,4.92878532409668,0.0
9326,0.838117241859436,0.0
9327,5.619739532470703,0.0
9328,2.822532892227173,0.0
9329,0.8302984833717346,0.0
9330,4.592316627502441,0.0
9331,6.061173439025879,0.0
9332,3.2031211853027344,0.0
9333,6.440909385681152,0.0
9334,4.735293388366699,0.0
9335,6.629941940307617,0.0
9336,1.226247787475586,0.0
9337,5.560173034667969,0.0
9338,6.064233779907227,0.0
9339,1.109229326248169,0.0
9340,1.0124483108520508,0.0
9341,6.4639482498168945,0.0
9342,3.528090476989746,0.0
9343,3.103304624557495,0.0
9344,4.88211727142334,0.0
9345,5.425538539886475,0.0
9346,5.959346771240234,0.0
9347,0.9376323223114014,0.0
9348,5.926952838897705,0.0
9349,5.651590347290039,0.0
9350,4.618874549865723,0.0
9351,1.046260118484497,0.0
9352,5.959847450256348,0.0
9353,5.7958879470825195,0.0
9354,5.013774871826172,0.0
9355,6.174516677856445,0.0
9356,2.1649222373962402,0.0
9357,3.965120315551758,0.0
9358,6.513328552246094,0.0
9359,5.757349967956543,0.0
9360,6.826104164123535,0.0
9361,2.902975559234619,0.0
9362,3.3295769691467285,0.0
9363,5.643752098083496,0.0
9364,6.014963150024414,0.0
9365,3.399418830871582,0.0
9366,6.09653377532959,0.0
9367,3.6625447273254395,0.0
9368,3.094191551208496,0.0
9369,6.487581253051758,0.0
9370,6.596455097198486,0.0
9371,6.214189052581787,0.0
9372,2.281311511993408,0.0
9373,1.017974853515625,0.0
9374,6.204407215118408,0.0
9375,5.59516716003418,0.0
9376,6.254682540893555,0.0
9377,5.235326766967773,0.0
9378,5.657635688781738,0.0
9379,0.9143261909484863,0.0
9380,5.026566505432129,0.0
9381,5.9705963134765625,0.0
9382,5.253673553466797,0.0
9383,4.7024827003479,0.0
9384,5.152279853820801,0.0
9385,5.330838203430176,0.0
9386,4.737260818481445,0.0
9387,1.0155086517333984,0.0
9388,4.978610992431641,0.0
9389,2.9355759620666504,0.0
9390,3.573444128036499,0.0
9391,3.2048110961914062,0.0
9392,6.487801551818848,0.0
9393,5.96701717376709,0.0
9394,5.447689056396484,0.0
9395,1.8235819339752197,0.0
9396,5.414944171905518,0.0
9397,5.673799991607666,0.0
9398,6.029216766357422,0.0
9399,0.8141072988510132,0.0
9400,0.7228306531906128,0.0
9401,3.832528829574585,0.0
9402,4.512519359588623,0.0
9403,4.797356128692627,0.0
9404,5.87428617477417,0.0
9405,0.8048456907272339,0.0
9406,5.819860458374023,0.0
9407,3.103343963623047,0.0
9408,1.3371827602386475,0.0
9409,4.092156887054443,0.0
9410,1.4424536228179932,0.0
9411,2.1573779582977295,0.0
9412,0.8626364469528198,0.0
9413,5.499309539794922,0.0
9414,5.961650848388672,0.0
9415,6.112285614013672,0.0
9416,4.201346397399902,0.0
9417,5.862046718597412,0.0
9418,2.3813838958740234,0.0
9419,5.959160804748535,0.0
9420,5.217694282531738,0.0
9421,5.844481468200684,0.0
9422,4.820555686950684,0.0
9423,5.310914516448975,0.0
9424,4.582840919494629,0.0
9425,2.7966816425323486,0.0
9426,5.757277011871338,0.0
9427,1.0126745700836182,0.0
9428,5.654636859893799,0.0
9429,5.952913761138916,0.0
9430,5.6315765380859375,0.0
9431,5.443606853485107,0.0
9432,1.0194904804229736,0.0
9433,5.7237138748168945,0.0
9434,5.932919502258301,0.0
9435,5.289708137512207,0.0
9436,6.495800495147705,0.0
9437,6.279764652252197,0.0
9438,2.375936508178711,0.0
9439,6.563127040863037,0.0
9440,4.409304141998291,0.0
9441,6.161523342132568,0.0
9442,6.124029159545898,0.0
9443,4.954221248626709,0.0
9444,4.682319641113281,0.0
9445,5.417309284210205,0.0
9446,6.162468910217285,0.0
9447,5.889288902282715,0.0
9448,6.114362716674805,0.0
9449,6.092781066894531,0.0
9450,5.533557415008545,0.0
9451,0.8947665691375732,0.0
9452,6.421618461608887,0.0
9453,5.3561882972717285,0.0
9454,6.117635726928711,0.0
9455,4.311736106872559,0.0
9456,0.7064402103424072,0.0
9457,3.592236280441284,0.0
9458,0.8146054744720459,0.0
9459,6.298443794250488,0.0
9460,5.308767795562744,0.0
9461,5.367584228515625,0.0
9462,5.570110321044922,0.0
9463,6.318868637084961,0.0
9464,5.405208587646484,0.0
9465,6.148088455200195,0.0
9466,6.245172023773193,0.0
9467,6.410306930541992,0.0
9468,6.2151103019714355,0.0
9469,2.709836483001709,0.0
9470,3.617466926574707,0.0
9471,6.5117902755737305,0.0
9472,4.729814529418945,0.0
9473,1.2219338417053223,0.0
9474,2.378551959991455,0.0
9475,4.39070463180542,0.0
9476,1.5711352825164795,0.0
9477,1.0414440631866455,0.0
9478,2.418170928955078,0.0
9479,0.8811159133911133,0.0
9480,5.476387977600098,0.0
9481,5.284604072570801,0.0
9482,5.230365753173828,0.0
9483,1.010208249092102,0.0
9484,6.436700344085693,0.0
9485,1.6936724185943604,0.0
9486,5.868574142456055,0.0
9487,2.246387004852295,0.0
9488,3.480008125305176,0.0
9489,2.423459053039551,0.0
9490,4.892223358154297,0.0
9491,5.80452299118042,0.0
9492,5.233578681945801,0.0
9493,6.00059175491333,0.0
9494,5.167106628417969,0.0
9495,2.3115334510803223,0.0
9496,1.0124285221099854,0.0
9497,6.484089374542236,0.0
9498,5.894193649291992,0.0
9499,3.088866710662842,0.0
9500,4.311004638671875,0.0
9501,5.383545398712158,0.0
9502,4.147082328796387,0.0
9503,6.286905288696289,0.0
9504,0.7046982645988464,0.0
9505,5.468400001525879,0.0
9506,5.760100364685059,0.0
9507,6.812950134277344,0.0
9508,6.21726131439209,0.0
9509,5.784571647644043,0.0
9510,1.0283615589141846,0.0
9511,5.74094295501709,0.0
